ID,DemAffl,Dem Age,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,Target Amt
0030885922,34,38,52,F,F,North,N West,Silver,400,9,1,3
0030890276,7,64,45,E,F,Scottish,N Scot,Gold,6000,17,0,0
0030893046,6,35,41,E,F,South East,London,Silver,300,8,1,1
0030894409,5,44,36,E,F,North,Yorkshire,Gold,6053.35,6,0,0
0030895006,13,60,30,D,F,Midlands,East,Silver,5000,1,1,1
0030895111,9,58,13,B,F,South East,S & S East,Tin,0.01,4,0,0
0030896282,9,57,52,F,,Midlands,Midlands,Silver,3000,5,0,0
0030896843,12,66,02,A,F,North,N West,Gold,10071.13,6,0,0
0030897076,10,47,34,D,M,Midlands,East,Silver,3750,1,1,1
0030897335,13,57,35,D,F,Scottish,N Scot,Gold,6000,3,0,0
0030899257,7,73,13,B,U,South East,S & S East,Tin,0.01,8,0,0
0030899478,4,58,35,D,U,North,N West,Gold,5452.35,6,0,0
0030899885,3,75,01,A,M,Scottish,C Scotland,Silver,1500.48,4,0,0
0030900751,9,36,21,C,F,South East,London,Silver,3000,8,0,0
0030901839,11,66,49,F,F,Midlands,East,Silver,1000,4,0,0
0030901901,7,39,19,C,U,Midlands,East,Tin,0.01,5,1,1
0030902436,11,72,03,A,F,Scottish,C Scotland,Silver,3000,20,1,1
0030904196,12,75,06,B,M,South East,S & S East,Silver,3000,8,1,1
0030906245,9,70,38,E,M,North,N West,Gold,6052.66,7,1,1
0030907314,6,36,40,E,F,Scottish,C Scotland,Tin,0.01,5,0,0
0030908116,10,61,10,B,F,South East,London,Platinum,31053.34,22,1,1
0030908892,7,58,04,A,F,South East,London,Silver,1000,9,0,0
0030911427,,47,16,C,F,North,Yorkshire,Silver,3000,11,0,0
0030911591,7,,28,D,M,South East,S & S East,Gold,6477.84,7,0,0
0030911699,,48,44,E,U,Midlands,Midlands,Tin,0.01,4,0,0
0030913721,4,72,30,D,F,South West,S West,Silver,720,5,0,0
0030915775,3,73,02,A,M,South East,S & S East,Silver,1000,4,0,0
0030915945,14,26,50,F,F,South East,London,Tin,0.01,5,0,0
0030917913,7,34,38,E,F,South East,London,Tin,0.01,7,1,1
0030919355,13,41,47,F,F,Midlands,Midlands,Tin,0.01,8,1,1
0030922186,3,63,37,E,M,South East,London,Silver,1000,4,0,0
0030922585,7,39,28,D,M,South East,London,Tin,0.01,4,0,0
0030923336,8,,51,F,F,South East,S & S East,Tin,0.01,7,0,0
0030924103,9,61,33,D,F,South East,S & S East,Gold,6053.35,7,0,0
0030926068,7,41,19,C,M,Midlands,Midlands,Silver,455,1,1,1
0031259138,8,,01,A,U,North,N West,Gold,6000,5,0,0
0031260942,8,63,27,D,F,Midlands,Wales & West,Gold,6053.34,4,0,0
0031261590,5,49,49,F,U,South West,S West,Silver,50,10,0,0
0031261922,15,64,28,D,F,Midlands,Midlands,Silver,4000,9,0,0
0031262139,6,58,25,C,F,South East,London,Silver,500,10,0,0
0031262619,8,32,23,C,M,Midlands,Midlands,Tin,0.01,7,0,0
0031263364,6,62,17,C,U,North,N East,Platinum,20495.65,3,0,0
0031263895,10,66,38,E,M,South West,S West,Gold,12000,31,0,0
0031265065,16,44,24,C,F,South West,S West,Silver,2500,23,1,1
0031265847,10,35,21,C,F,South East,London,Tin,0.01,5,1,1
0031266312,15,55,14,B,F,South East,S & S East,Platinum,51053.35,6,0,0
0031269931,17,33,41,E,F,Midlands,Wales & West,Tin,0.01,8,1,1
0031272886,9,34,01,A,M,South East,London,Gold,13058.45,14,1,1
0031273572,6,67,05,B,M,South East,S & S East,Silver,1000,15,0,0
0031277357,4,66,28,D,F,North,Yorkshire,Tin,0.01,5,0,0
0031277586,8,72,04,A,M,Midlands,East,Tin,0.01,9,0,0
0031278744,8,57,16,C,F,South West,S West,Tin,0.01,8,0,0
0031279252,9,,24,C,F,Midlands,Midlands,Silver,2000,6,0,0
0031280153,14,34,19,C,F,South East,London,Silver,3000,1,1,1
0031281257,23,53,27,D,M,South East,London,Gold,17553.35,16,1,2
0031283020,7,60,20,C,F,North,N West,Gold,9000,8,0,0
0031286356,10,75,22,C,F,South East,London,Silver,1090,5,0,0
0031287379,10,55,03,A,F,South East,London,Gold,6053.34,4,0,0
0031288898,9,60,50,F,M,Midlands,East,Silver,5000,4,0,0
0031289029,5,55,38,E,M,Midlands,Midlands,Tin,0.01,9,0,0
0031289592,8,54,17,C,U,Midlands,Wales & West,Tin,0.01,7,0,0
0031289959,9,72,,,F,Midlands,East,Tin,0.01,9,0,0
0031290884,9,44,32,D,F,North,N West,Tin,0.01,5,1,1
0031292585,13,64,27,D,F,Midlands,Midlands,Silver,3000,9,1,1
0031294006,9,35,38,E,F,Midlands,Midlands,Tin,0.01,8,0,0
0031296688,2,54,34,D,,North,N West,Silver,5000,5,0,0
0031300839,6,70,06,B,F,North,N East,Gold,10000,4,1,1
0031302734,4,,27,D,,Midlands,Midlands,Silver,147.49,7,1,1
0031302955,7,48,41,E,M,South East,London,Silver,85,3,0,0
0031303390,,57,27,D,F,Midlands,Midlands,Gold,12025,9,0,0
0031303846,11,77,22,C,F,Scottish,C Scotland,Silver,500,11,0,0
0031305210,8,70,29,D,F,South East,S & S East,Gold,12000,8,0,0
0031305881,7,,16,C,,South East,London,Silver,145,9,0,0
0031307280,14,39,32,D,F,Scottish,N Scot,Silver,1100,11,1,1
0031308228,7,31,10,B,M,Scottish,C Scotland,Silver,2000,1,0,0
0031309763,9,65,43,E,F,Midlands,Wales & West,Gold,6052.66,7,1,1
0031311237,11,54,24,C,F,Midlands,East,Gold,6000,4,0,0
0031313396,8,69,12,B,U,South East,London,Silver,600,26,0,0
0031314155,7,43,27,D,M,Midlands,Midlands,Tin,0.01,4,1,1
0031318061,5,65,08,B,F,South East,S & S East,Silver,1500,4,0,0
0031323375,10,44,25,C,M,South East,London,Tin,0.01,8,0,0
0031323804,4,69,41,E,M,South East,London,Tin,0.01,5,0,0
0031324029,5,50,19,C,M,Midlands,East,Gold,6600,9,0,0
0031325602,4,65,53,F,F,Midlands,Midlands,Silver,4000,11,1,1
0031328628,6,70,07,B,M,South East,London,Silver,3000,2,0,0
0031331122,7,67,41,E,M,South West,S West,Gold,7000,4,0,0
0031331777,9,68,08,B,F,South East,S & S East,Gold,10884.25,2,0,0
0031333907,8,79,51,F,F,South East,London,Silver,1000,12,0,0
0031335055,9,50,14,B,F,South East,S & S East,Platinum,24088.81,,0,0
0031336523,7,66,35,D,M,Midlands,Wales & West,Tin,0.01,9,0,0
0031336914,4,,24,C,F,South East,London,Tin,0.01,5,1,1
0031338755,6,45,04,A,U,,,Gold,7000,1,0,0
0031341403,8,41,27,D,M,South East,London,Gold,6000,5,0,0
0031343740,3,70,19,C,F,North,N West,Tin,0.01,5,0,0
0031344917,8,63,19,C,F,North,N West,Gold,12053.34,32,1,1
0031347827,9,70,46,F,F,South East,S & S East,Tin,0.01,4,0,0
0031348491,8,67,31,D,,South East,London,Gold,12000,13,0,0
0031351859,3,71,53,F,F,South East,London,Gold,6053.34,4,1,1
0031356184,7,68,53,F,M,South West,S West,Silver,180,1,0,0
0031357318,8,63,50,F,F,Midlands,Wales & West,Silver,1808.88,17,0,0
0031360637,9,60,28,D,F,Midlands,Midlands,Tin,0.01,,0,0
0031361897,,47,28,D,F,North,Yorkshire,Tin,0.01,5,0,0
0031365930,11,77,34,D,M,South East,London,Platinum,30000,8,0,0
0031366112,4,52,28,D,,North,N West,Gold,6053.34,4,0,0
0031369185,5,59,41,E,F,South East,London,Gold,6000,5,0,0
0031370000,15,64,32,D,F,Midlands,Midlands,Tin,0.01,8,0,0
0031372941,7,,22,C,M,Midlands,Midlands,Gold,10000,3,0,0
0031374111,12,,40,E,M,Scottish,C Scotland,Tin,0.01,8,1,1
0031374944,9,65,41,E,F,North,Yorkshire,Silver,4000,4,1,1
0031375177,9,40,07,B,M,South East,London,Gold,7000,6,0,0
0031375673,8,39,44,E,F,South East,London,Silver,1200,9,1,1
0031379008,6,76,12,B,F,Midlands,Wales & West,Silver,4884.25,8,0,0
0031381843,6,75,20,C,,South East,London,Silver,4000,17,0,0
0031381991,14,51,,,F,Midlands,East,Silver,3000,8,1,1
0031382939,4,,12,B,F,Scottish,N Scot,Silver,4000,3,1,1
0031383676,11,51,41,E,F,South East,S & S East,Tin,0.01,4,1,1
0031383838,15,66,24,C,M,South East,London,Gold,5106.38,9,1,1
0031384680,8,49,34,D,,Midlands,Midlands,Tin,0.01,5,0,0
0031384885,10,50,53,F,F,North,N West,Silver,500,4,0,0
0031385776,7,60,14,B,F,South East,London,Silver,600,1,0,0
0031386640,8,68,19,C,M,North,N West,Silver,1000,8,0,0
0031387248,4,58,12,B,M,Midlands,Wales & West,Silver,3000,11,0,0
0031387841,9,66,52,F,,Scottish,C Scotland,Tin,0.01,4,0,0
0031389593,7,48,27,D,F,South East,London,Gold,6000.01,7,0,0
0031391261,8,67,25,C,,North,N East,Tin,0.01,4,0,0
0031392675,16,50,35,D,F,Midlands,East,Tin,0.01,5,1,2
0031393167,10,32,02,A,,Midlands,East,Tin,0.01,4,0,0
0031394449,13,50,51,F,U,Scottish,N Scot,Silver,5000,1,0,0
0031394678,12,79,02,A,F,South East,London,Gold,12053.35,17,0,0
0031394716,6,61,53,F,,Midlands,Midlands,Platinum,23400,26,0,0
0031395011,6,71,06,B,M,South East,S & S East,Gold,10000,4,0,0
0031395720,10,44,28,D,F,Midlands,Midlands,Silver,420,8,0,0
0031396611,6,64,49,F,M,South East,S & S East,Silver,360,10,0,0
0031396867,7,54,53,F,,North,Yorkshire,Silver,5000,5,0,0
0031397081,7,56,29,D,M,South East,London,Tin,0.01,5,0,0
0031397790,3,51,08,B,F,North,N West,Platinum,30000,4,0,0
0031398029,,32,54,F,M,Midlands,Wales & West,Tin,0.01,8,0,0
0031398665,13,51,35,D,,Midlands,Midlands,Silver,3000,12,0,0
0031399440,8,61,36,E,F,South East,London,Silver,1000,4,0,0
0031399564,4,66,08,B,F,Midlands,Midlands,Gold,6000,17,0,0
0031401674,7,55,25,C,F,South East,S & S East,Tin,0.01,10,0,0
0031403472,10,53,13,B,F,Midlands,Midlands,Tin,0.01,5,0,0
0031403910,8,60,28,D,,Midlands,East,Tin,0.01,5,0,0
0031406153,7,64,28,D,,Midlands,Midlands,Platinum,81551.03,3,0,0
0031408539,12,74,12,B,,North,Yorkshire,Silver,3000,39,0,0
0031408547,13,37,35,D,F,Midlands,Midlands,Tin,0.01,4,1,1
0031409624,8,39,29,D,M,South East,London,Silver,2000,1,1,1
0031411831,5,73,02,A,M,South East,London,Silver,4842.12,11,0,0
0031412218,14,37,21,C,F,South East,London,Silver,100,7,1,3
0031413001,9,51,19,C,F,South East,S & S East,Tin,0.01,5,0,0
0031413249,10,50,37,E,F,Midlands,Wales & West,Tin,0.01,5,0,0
0031413389,7,50,08,B,F,South West,S West,Tin,0.01,5,0,0
0031417678,8,76,12,B,F,Midlands,Midlands,Silver,3000,11,0,0
0031417970,4,70,52,F,M,North,Yorkshire,Silver,2500,14,0,0
0031418011,8,50,13,B,F,North,N East,Gold,6000,2,0,0
0031418763,8,68,37,E,M,Midlands,Midlands,Silver,2000,1,1,1
0031419166,7,40,11,B,F,Scottish,N Scot,Tin,0.01,9,0,0
0031419778,14,55,48,F,M,Midlands,Wales & West,Silver,2035.11,,0,0
0031420466,6,66,32,D,F,,,Gold,6053.35,6,0,0
0031420601,9,41,12,B,F,North,N East,Tin,0.01,4,0,0
0031421438,6,37,08,B,F,South East,London,Gold,13000,6,1,1
0031422175,7,57,35,D,M,North,Yorkshire,Silver,600,8,0,0
0031423368,8,46,51,F,,South East,London,Silver,1000,11,0,0
0031424305,,43,49,F,F,Midlands,Midlands,Tin,0.01,5,0,0
0031426898,16,39,24,C,,North,Yorkshire,Tin,0.01,,1,2
0031427789,10,,52,F,F,North,Yorkshire,Gold,6000,1,0,0
0031429226,13,37,49,F,F,Scottish,N Scot,Gold,6053.34,6,1,1
0031429781,24,46,52,F,F,Midlands,Midlands,Silver,2000,4,1,2
0031431492,6,74,51,F,M,South East,S & S East,Platinum,42000,21,0,0
0031432154,,45,04,A,F,South East,London,Silver,4000,5,0,0
0031433495,8,45,10,B,M,South East,London,Silver,600,1,0,0
0031435021,7,64,43,E,F,South West,S West,Tin,0.01,9,0,0
0031435730,5,67,28,D,F,South East,London,Gold,19966.09,3,0,0
0031438039,,66,37,E,F,South East,London,Silver,3000,8,0,0
0031439949,14,50,08,B,M,South East,S & S East,Tin,0.01,4,0,0
0031443598,17,49,51,F,F,South West,S West,Tin,0.01,5,0,0
0031444047,10,,04,A,M,South East,London,Gold,9000,8,0,0
0031445809,13,35,51,F,F,Midlands,Midlands,Tin,0.01,9,0,0
0031449537,6,58,37,E,F,South West,S West,Silver,600,6,0,0
0031449766,15,23,25,C,F,North,N West,Silver,2000,1,0,0
0031450993,11,59,19,C,,South East,S & S East,Tin,0.01,11,0,0
0031451361,10,67,04,A,M,South East,London,Gold,9000,7,1,1
0031461863,9,,,,F,Midlands,Ulster,Silver,3000,,1,1
0031463360,9,49,12,B,,North,N West,Silver,200,10,0,0
0031463939,12,47,20,C,M,South East,London,Tin,0.01,5,1,1
0031466784,5,44,52,F,F,North,N East,Tin,0.01,4,0,0
0031467209,5,66,50,F,F,,,Silver,2000,6,0,0
0031467500,10,39,02,A,F,South East,London,Tin,0.01,5,1,1
0031468167,8,72,12,B,F,North,Yorkshire,Platinum,24158.67,7,0,0
0031470676,,60,44,E,F,,,Tin,0.01,5,0,0
0031471427,6,75,42,E,M,Midlands,Wales & West,Gold,6000,1,0,0
0031471583,7,72,33,D,,Midlands,East,Gold,6000,5,0,0
0031473519,10,54,22,C,,South East,S & S East,Silver,75,26,0,0
0031474183,6,63,28,D,M,Midlands,Midlands,Gold,6053.34,5,0,0
0031477816,8,70,14,B,M,North,N West,Silver,1250,4,0,0
0031480299,6,74,13,B,F,South East,London,Silver,2000,6,0,0
0031481236,8,37,12,B,M,,,Silver,1500,1,0,0
0031482496,7,60,02,A,F,Midlands,East,Gold,12053.34,6,1,1
0031482607,13,77,34,D,M,South East,S & S East,Tin,0.01,5,0,0
0031489113,11,,44,E,,North,N West,Silver,1200,4,0,0
0031489253,14,59,34,D,F,Scottish,C Scotland,Platinum,20357.18,3,0,0
0031490898,7,54,27,D,M,South East,London,Gold,6000,5,0,0
0031491355,6,35,35,D,F,Midlands,Midlands,Silver,3000,8,1,1
0031492483,10,31,03,A,F,Scottish,C Scotland,Gold,10000,1,1,1
0031494214,9,71,51,F,M,South East,S & S East,Gold,6000,2,0,0
0031495571,8,,,,F,Midlands,Ulster,Silver,840,5,1,1
0031500001,,76,08,B,M,Midlands,Wales & West,Gold,6000,4,1,1
0031500311,6,65,14,B,F,,,Platinum,24000,25,0,0
0031501075,12,60,,,M,Midlands,Ulster,Gold,20000,1,0,0
0031503396,13,66,35,D,F,Midlands,Midlands,Silver,2733.83,14,0,0
0031503604,9,63,32,D,F,Midlands,Midlands,Tin,0.01,5,0,0
0031504759,9,59,10,B,M,North,N East,Tin,0.01,10,1,1
0031507910,10,69,25,C,U,Midlands,Midlands,Platinum,36078.35,26,0,0
0031508940,8,77,12,B,U,Midlands,Wales & West,Platinum,25000,4,0,0
0031516862,12,32,35,D,M,Midlands,Midlands,Tin,0.01,5,0,0
0031521734,8,59,28,D,F,North,Yorkshire,Gold,9000.01,9,0,0
0031523036,10,65,22,C,F,Midlands,East,Gold,6000,6,0,0
0031526655,8,48,47,F,,Scottish,C Scotland,Tin,0.01,5,0,0
0031528453,8,24,02,A,M,South East,London,Silver,2035.88,7,1,1
0031528461,19,,23,C,F,South East,S & S East,Silver,2500,3,1,2
0031539412,,32,12,B,F,South East,London,Tin,0.01,5,0,0
0031540127,6,66,44,E,U,Midlands,Wales & West,Gold,16000,3,0,0
0031542154,11,69,33,D,F,South East,S & S East,Gold,6000,4,0,0
0031542910,6,64,24,C,F,Midlands,Midlands,Gold,12000,8,0,0
0031547911,6,,35,D,F,Midlands,East,Silver,3000,2,0,0
0031549590,5,60,32,D,F,North,N West,Silver,1526.99,5,0,0
0031549930,2,67,05,B,F,South East,S & S East,Gold,12000,8,0,0
0031551250,5,53,53,F,F,Midlands,Midlands,Silver,500,9,0,0
0031553903,8,78,02,A,M,Scottish,C Scotland,Gold,20000,5,0,0
0031558263,13,41,12,B,M,Midlands,Midlands,Tin,0.01,8,1,1
0031558700,4,,14,B,F,South East,London,Silver,2500,6,0,0
0031560934,6,39,31,D,F,South East,London,Tin,0.01,8,1,1
0031561779,9,51,33,D,F,Midlands,Midlands,Silver,0.02,8,1,1
0031563410,8,68,08,B,F,Scottish,Border,Tin,0.01,5,0,0
0031563852,9,30,51,F,F,Scottish,C Scotland,Tin,0.01,5,1,1
0031565987,8,43,22,C,F,South East,London,Tin,0.01,7,0,0
0031569958,6,45,12,B,M,Midlands,Wales & West,Silver,0.02,8,0,0
0031570948,14,60,27,D,F,North,Yorkshire,Tin,0.01,21,1,1
0031571693,8,51,32,D,M,North,Yorkshire,Silver,2035.1,,0,0
0031574927,7,72,24,C,F,Scottish,C Scotland,Gold,10000,4,0,0
0031575710,11,71,23,C,F,Scottish,N Scot,Silver,960,10,0,0
0031577012,4,69,16,C,U,North,N West,Gold,16053.34,6,0,0
0031578590,13,40,52,F,F,North,Yorkshire,Tin,0.01,5,1,1
0031579996,14,57,41,E,M,North,N West,Silver,1000,5,0,0
0031580285,9,,37,E,F,Midlands,East,Silver,3000,4,0,0
0031584230,9,56,,,F,Midlands,Ulster,Gold,9000,8,0,0
0031590361,12,42,41,E,F,Midlands,East,Tin,0.01,4,1,1
0031590884,11,66,25,C,F,South West,S West,Gold,6000,5,0,0
0031591384,9,31,35,D,M,Scottish,C Scotland,Tin,0.01,4,1,1
0031591929,5,41,51,F,F,South West,S West,Silver,50.01,8,1,1
0031595770,11,66,30,D,F,South East,S & S East,Gold,6655.53,14,1,1
0031596491,5,69,04,A,F,North,Yorkshire,Gold,6000,5,0,0
0031596785,4,51,54,F,F,North,Yorkshire,Silver,2000,1,0,0
0031598907,8,37,51,F,U,Midlands,Wales & West,Platinum,22200,7,0,0
0031599814,8,42,38,E,M,North,Yorkshire,Tin,0.01,4,0,0
0031601975,9,64,52,F,M,Scottish,N Scot,Silver,2149.55,21,1,1
0031603498,7,,06,B,F,Scottish,C Scotland,Silver,50,8,0,0
0031604109,7,50,08,B,F,Midlands,Midlands,Gold,6000,2,0,0
0031604133,11,35,25,C,F,South East,London,Silver,99.31,8,1,1
0031604460,10,54,25,C,F,South East,London,Silver,360,11,0,0
0031608007,9,29,28,D,U,North,N West,Silver,480,5,0,0
0031610427,8,77,23,C,F,South West,S West,Gold,6000,2,0,0
0031611695,12,61,14,B,M,Midlands,East,Gold,11000,9,0,0
0031612543,10,47,34,D,M,North,N West,Tin,0.01,5,0,0
0031612977,6,53,52,F,F,South East,London,Tin,0.01,4,0,0
0031613337,1,46,32,D,,North,N West,Gold,7500,4,0,0
0031614287,,64,02,A,F,South East,S & S East,Silver,1477.26,12,0,0
0031614856,6,51,32,D,F,Midlands,East,Tin,0.01,8,0,0
0031615267,11,39,38,E,F,Scottish,C Scotland,Tin,0.01,5,1,1
0031615402,,36,04,A,F,South East,London,Tin,0.01,9,0,0
0031616190,12,56,17,C,F,Midlands,East,Silver,3000,4,0,0
0031619106,3,46,04,A,F,Midlands,East,Silver,250,12,0,0
0031621127,5,50,35,D,U,North,N West,Gold,6000,6,0,0
0031621313,11,,10,B,F,Scottish,C Scotland,Gold,15000,4,0,0
0031622719,18,37,26,C,F,South East,London,Silver,50,9,1,2
0031624193,8,65,28,D,F,Midlands,Midlands,Silver,2850,2,0,0
0031624940,5,,12,B,F,South East,S & S East,Tin,0.01,4,0,0
0031626293,13,70,04,A,F,North,N West,Silver,1000,6,0,0
0031627362,7,55,14,B,F,South East,S & S East,Tin,0.01,9,0,0
0031632013,9,70,22,C,U,Midlands,Midlands,Silver,1008.89,7,0,0
0031632250,5,,28,D,M,Midlands,Midlands,Tin,0.01,9,0,0
0031633320,14,72,23,C,M,South West,S West,Silver,1400,4,1,1
0031634989,6,67,28,D,,South East,S & S East,Gold,16000,4,0,0
0031636868,,52,31,D,F,South East,London,Gold,12000,8,1,1
0031640512,7,57,41,E,M,Midlands,Midlands,Tin,0.01,5,0,0
0031641322,5,77,08,B,,South East,London,Silver,1300,12,0,0
0031642264,8,52,10,B,F,Midlands,Wales & West,Gold,6500,11,0,0
0031642809,10,58,03,A,U,Scottish,C Scotland,Tin,0.01,5,0,0
0031644887,14,41,25,C,F,South East,London,Tin,0.01,4,1,2
0031645042,,62,32,D,F,Midlands,Wales & West,Gold,8000,5,1,1
0031645867,8,43,38,E,U,North,N East,Tin,0.01,8,0,0
0031646464,17,54,10,B,F,South East,London,Tin,0.01,5,1,2
0031650470,12,63,33,D,F,South East,London,Tin,0.01,5,0,0
0031653673,5,72,23,C,F,Midlands,Wales & West,Silver,3000.01,9,0,0
0031654068,9,,08,B,,Scottish,C Scotland,Gold,6053.35,,0,0
0031654688,6,,52,F,M,Midlands,Midlands,Tin,0.01,5,0,0
0031658985,6,70,52,F,M,South East,S & S East,Silver,3463.5,2,0,0
0031660831,7,41,52,F,F,Midlands,East,Tin,0.01,4,1,1
0031661277,11,64,28,D,F,North,Yorkshire,Silver,1000,6,0,0
0031662109,5,52,01,A,M,North,N West,Gold,6000,1,0,0
0031666090,5,31,34,D,F,North,N West,Tin,0.01,5,0,0
0031666503,7,40,,,F,South East,London,Silver,50,6,0,0
0031667194,10,41,27,D,M,Midlands,Midlands,Tin,0.01,10,0,0
0031669375,11,37,35,D,F,Midlands,Midlands,Tin,0.01,4,1,1
0031669464,10,62,21,C,,South East,London,Silver,5000,5,0,0
0031669952,7,70,51,F,F,Midlands,Wales & West,Silver,1000,4,0,0
0031670446,9,58,10,B,U,Scottish,C Scotland,Silver,1500,8,0,0
0031671426,10,62,21,C,F,South East,London,Silver,1500,9,1,1
0031673194,9,37,25,C,M,South East,London,Tin,0.01,8,1,1
0031673372,7,39,27,D,M,South East,London,Tin,0.01,5,1,1
0031673895,7,74,24,C,U,Midlands,East,Tin,0.01,8,0,0
0031674441,,52,09,B,,South East,London,Silver,2400,4,0,0
0031675758,10,59,27,D,,South East,S & S East,Gold,7751.54,8,1,1
0031676061,10,48,48,F,M,South East,London,Silver,1500,6,0,0
0031676800,14,65,18,C,M,South East,London,Gold,11693.35,11,0,0
0031677165,8,68,08,B,F,Midlands,Wales & West,Silver,5000,5,0,0
0031678200,8,65,41,E,M,North,Yorkshire,Gold,9000,8,0,0
0031680417,6,47,52,F,,North,N East,Tin,0.01,4,0,0
0031682835,5,42,23,C,,Scottish,Border,Tin,0.01,7,0,0
0031684064,4,46,41,E,F,Scottish,N Scot,Tin,0.01,5,0,0
0031684579,5,57,52,F,M,Midlands,Wales & West,Tin,0.01,6,0,0
0031686520,7,56,44,E,F,South East,London,Silver,1000,5,1,1
0031687322,13,43,35,D,F,South East,London,Silver,5000,3,1,1
0031687519,9,56,10,B,M,South East,London,Gold,6000,2,0,0
0031688388,12,66,32,D,F,Scottish,C Scotland,Silver,3000,15,0,0
0031689139,6,41,45,E,M,,,Silver,3000,1,0,0
0031689422,6,62,24,C,M,South East,London,Silver,5000,4,0,0
0031689473,6,30,38,E,F,North,Yorkshire,Tin,0.01,5,1,1
0031690013,5,65,01,A,M,South East,London,Gold,6000,1,0,0
0031698251,8,68,38,E,F,South East,London,Silver,50,10,1,1
0031698308,9,63,24,C,F,Scottish,C Scotland,Gold,15000,4,1,1
0031699428,13,40,48,F,F,South East,London,Tin,0.01,8,0,0
0031700418,11,42,18,C,M,South East,S & S East,Gold,6000.01,9,0,0
0031701120,9,67,16,C,F,Midlands,Midlands,Gold,15200,8,1,1
0031703069,7,53,14,B,M,South East,London,Silver,3000,9,0,0
0031707722,13,40,10,B,F,South East,London,Silver,480.01,8,1,2
0031709075,13,63,04,A,F,South East,London,Gold,6000,4,0,0
0031709822,8,46,34,D,M,South East,S & S East,Tin,0.01,8,0,0
0031710464,8,47,03,A,F,South East,London,Tin,0.01,5,0,0
0031710847,10,63,35,D,F,North,N West,Platinum,20633.08,3,0,0
0031710936,11,35,52,F,F,Midlands,Midlands,Tin,0.01,5,1,1
0031711304,9,,28,D,F,Midlands,Wales & West,Silver,4000,3,0,0
0031713153,12,61,05,B,F,South East,S & S East,Silver,60,11,0,0
0031713943,12,36,29,D,M,South East,London,Gold,6000,19,1,1
0031714362,17,42,03,A,F,South East,London,Silver,3000,8,1,2
0031714834,10,77,24,C,M,South East,London,Silver,5000,13,0,0
0031716934,5,59,18,C,U,North,N East,Silver,4500,3,0,0
0031717566,,78,53,F,F,South East,London,Silver,3000,5,0,0
0031718066,12,,45,E,F,North,Yorkshire,Gold,15000,3,1,1
0031718295,13,76,17,C,U,Midlands,Midlands,Silver,1000.01,9,0,0
0031718759,9,66,09,B,F,South East,London,Silver,3000,8,1,1
0031719755,9,52,23,C,F,Scottish,N Scot,Gold,6000,11,0,0
0031720010,8,44,37,E,F,South East,S & S East,Tin,0.01,9,1,1
0031720281,,47,52,F,F,South East,London,Silver,50,10,0,0
0031722845,9,59,04,A,F,South East,S & S East,Platinum,36000,14,0,0
0031723248,10,52,04,A,F,Scottish,N Scot,Gold,6053.35,6,0,0
0031723892,8,45,32,D,F,Midlands,East,Tin,0.01,8,0,0
0031724759,10,,41,E,F,Midlands,East,Gold,18053.35,12,1,1
0031725623,10,62,18,C,F,Midlands,Midlands,Silver,1980,22,0,0
0031726352,,35,53,F,U,South West,S West,Tin,0.01,5,0,0
0031726913,8,53,04,A,F,Midlands,Midlands,Silver,5000,26,0,0
0031726930,8,64,16,C,F,North,Yorkshire,Gold,6000,12,0,0
0031727553,18,39,27,D,U,North,N West,Silver,600,8,0,0
0031728371,7,61,53,F,F,North,Yorkshire,Silver,4000,5,0,0
0031731089,11,59,08,B,F,Midlands,Midlands,Silver,240,1,1,1
0031731330,12,66,51,F,F,South East,London,Silver,760.49,8,0,0
0031731836,5,32,50,F,F,South East,London,Tin,0.01,9,1,1
0031733197,5,53,20,C,U,North,N East,Gold,5900,4,0,0
0031734037,12,51,04,A,M,North,N East,Tin,0.01,4,0,0
0031736692,9,33,47,F,F,North,N West,Tin,0.01,5,1,1
0031737222,8,56,32,D,U,North,Yorkshire,Tin,0.01,,0,0
0031737737,3,39,18,C,M,South East,S & S East,Tin,0.01,6,0,0
0031737877,6,56,25,C,U,South East,London,Silver,4000,6,0,0
0031739098,8,60,14,B,F,Midlands,Midlands,Silver,3000,32,0,0
0031740606,7,59,44,E,F,South East,London,Silver,3000,6,0,0
0031742110,7,53,37,E,U,Midlands,Midlands,Silver,100,1,0,0
0031743079,13,45,49,F,F,Midlands,Wales & West,Silver,3000,8,1,2
0031743249,9,57,10,B,M,South East,London,Platinum,42000,1,0,0
0031743672,11,69,10,B,M,South East,London,Silver,5000,6,0,0
