TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,GB,_freq_
H,0,1,26,96.00,3.00,2.00,0.00,0.00,0.00,1.00,U,3.00,1.00,0,0,0.00,1100.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,Cheque card,1,1
R,4,6,46,168.00,192.00,2.00,0.00,1.00,2900.00,1.00,V,1.00,1.00,2,7,1.00,700.00,"Dept. Store,Mail",Lease,Yugoslav,Others,Car,Cheque card,1,1
H,0,1,40,15.00,108.00,2.00,0.00,1.00,0.00,1.00,U,1.00,1.00,1,4,1.00,500.00,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,0,30
R,2,4,33,192.00,45.00,2.00,0.00,0.00,2800.00,0.00,V,1.00,1.00,1,2,1.00,700.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,0,1,24,3.00,36.00,2.00,0.00,0.00,2000.00,0.00,U,1.00,1.00,1,8,1.00,10000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,2,4,41,192.00,9.00,2.00,0.00,1.00,3400.00,0.00,V,1.00,1.00,1,7,1.00,4000.00,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,1,1
R,0,1,28,72.00,12.00,2.00,0.00,0.00,1800.00,0.00,U,1.00,1.00,0,7,1.00,1300.00,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards,0,30
H,0,1,24,21.00,84.00,2.00,0.00,1.00,0.00,1.00,U,3.00,1.00,0,4,1.00,4000.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,0,30
H,0,2,46,9.00,6.00,2.00,0.00,0.00,2400.00,0.00,V,1.00,1.00,2,3,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,1,42,30.00,30.00,1.00,0.00,0.00,1500.00,0.00,U,3.00,1.00,0,2,1.00,1600.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
R,0,2,35,60.00,15.00,1.00,0.00,0.00,1000.00,0.00,V,3.00,1.00,0,3,1.00,1000.00,"Furniture,Carpet",Lease,Others,Others,Without Vehicle,no credit cards,1,1
H,1,3,34,84.00,60.00,2.00,0.00,0.00,3500.00,0.00,V,1.00,1.00,2,5,1.00,600.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,1,1
H,0,1,31,42.00,39.00,2.00,0.00,0.00,1700.00,0.00,U,1.00,1.00,1,9,1.00,1300.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,0,1,24,36.00,60.00,2.00,0.00,0.00,1600.00,0.00,U,3.00,1.00,0,4,1.00,900.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,0,2,23,3.00,27.00,2.00,0.00,0.00,2200.00,0.00,V,1.00,1.00,1,0,0.00,2500.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,1,1
H,0,1,32,12.00,120.00,2.00,0.00,0.00,2600.00,0.00,U,1.00,1.00,2,2,1.00,3000.00,"Furniture,Carpet",Lease,German,Military Service,Car,no credit cards,0,30
H,0,1,24,48.00,15.00,2.00,0.00,0.00,2400.00,0.00,U,1.00,1.00,1,3,1.00,4000.00,"Furniture,Carpet",,Other European,Others,Car,no credit cards,1,1
R,1,2,47,12.00,108.00,2.00,0.00,0.00,4000.00,0.00,G,1.00,1.00,1,4,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards,1,1
H,0,1,29,24.00,27.00,2.00,0.00,1.00,2000.00,0.00,G,1.00,1.00,1,4,1.00,900.00,Cars,Lease,German,Others,Without Vehicle,no credit cards,1,1
H,1,3,41,54.00,144.00,2.00,0.00,0.00,10000.00,1.00,V,1.00,1.00,2,4,1.00,4000.00,Cars,Owner,German,Self-employed pe,Car,Cheque card,1,1
H,0,1,27,108.00,108.00,2.00,0.00,1.00,0.00,1.00,U,1.00,1.00,1,3,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,1,1
H,0,1,38,96.00,15.00,2.00,0.00,0.00,4000.00,0.00,U,1.00,1.00,2,8,1.00,2000.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,0,30
R,0,1,65,96.00,96.00,2.00,0.00,0.00,1800.00,0.00,W,3.00,1.00,0,3,1.00,500.00,"Dept. Store,Mail",,German,Pensioner,Without Vehicle,no credit cards,1,1
R,0,1,40,48.00,15.00,2.00,0.00,0.00,1500.00,0.00,G,3.00,1.00,0,5,1.00,1500.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,1,1
H,0,1,27,9.00,6.00,1.00,0.00,1.00,1900.00,0.00,U,3.00,1.00,0,4,1.00,1000.00,"Radio, TV, Hifi",,German,"Civil Service, M",Without Vehicle,no credit cards,1,1
R,0,2,44,288.00,72.00,2.00,0.00,0.00,0.00,1.00,V,3.00,1.00,0,6,1.00,1200.00,"Radio, TV, Hifi",,German,Chemical Industr,Car,Cheque card,1,1
R,2,3,38,120.00,96.00,2.00,0.00,1.00,1900.00,0.00,G,3.00,1.00,0,0,0.00,1700.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,2,4,38,84.00,54.00,2.00,0.00,0.00,3000.00,0.00,V,1.00,1.00,1,0,0.00,6000.00,"Radio, TV, Hifi",Lease,Others,Others,Car,American Express,0,30
H,1,2,34,96.00,6.00,2.00,0.00,1.00,3500.00,0.00,G,1.00,1.00,3,5,1.00,2000.00,Leisure,Lease,German,Others,Car,no credit cards,1,1
H,1,3,30,12.00,48.00,2.00,0.00,0.00,0.00,1.00,V,1.00,1.00,1,3,1.00,800.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
R,1,2,23,3.00,27.00,2.00,0.00,1.00,1800.00,0.00,U,3.00,1.00,0,4,1.00,1300.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Without Vehicle,no credit cards,1,1
H,1,3,51,240.00,240.00,2.00,0.00,0.00,2500.00,0.00,V,3.00,1.00,0,4,1.00,1500.00,"Radio, TV, Hifi",,Turkish,Pensioner,Without Vehicle,no credit cards,0,30
R,2,3,43,264.00,66.00,2.00,0.00,0.00,3500.00,0.00,W,1.00,1.00,1,5,1.00,1000.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
H,0,2,27,21.00,60.00,2.00,0.00,1.00,3000.00,0.00,V,1.00,1.00,2,4,1.00,500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,25,240.00,6.00,2.00,0.00,0.00,2200.00,0.00,U,3.00,1.00,0,0,0.00,1200.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,0,1,23,168.00,48.00,1.00,0.00,0.00,1800.00,1.00,U,1.00,1.00,1,0,0.00,1300.00,"Dept. Store,Mail",,German,Military Service,Car,Cheque card,1,1
R,2,4,41,168.00,18.00,2.00,0.00,0.00,0.00,1.00,V,3.00,1.00,0,5,1.00,900.00,Leisure,Lease,German,Others,Car,Cheque card,1,1
H,1,2,39,15.00,9.00,2.00,0.00,0.00,2200.00,0.00,U,1.00,1.00,1,5,1.00,3000.00,"Dept. Store,Mail",,German,Others,Car,no credit cards,0,30
H,2,4,37,66.00,54.00,2.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,3,2,1.00,6000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,1,3,37,66.00,66.00,2.00,0.00,0.00,2500.00,0.00,V,1.00,1.00,1,3,1.00,1700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
R,0,1,26,96.00,15.00,2.00,0.00,1.00,2400.00,0.00,G,1.00,1.00,1,2,1.00,1400.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards,0,30
H,1,2,26,12.00,18.00,2.00,0.00,1.00,2100.00,0.00,U,3.00,1.00,0,5,1.00,1600.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Without Vehicle,no credit cards,1,1
H,2,4,38,66.00,60.00,2.00,0.00,1.00,2500.00,0.00,V,1.00,1.00,1,5,1.00,700.00,"Dept. Store,Mail",,German,Others,Car,no credit cards,1,1
R,2,4,33,120.00,9.00,2.00,0.00,0.00,1700.00,0.00,V,1.00,1.00,1,0,0.00,1800.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards,1,1
H,2,4,29,12.00,12.00,2.00,0.00,0.00,3000.00,0.00,V,3.00,1.00,0,4,1.00,9000.00,"Furniture,Carpet",Lease,Others,Others,Car,no credit cards,1,1
H,0,2,50,66.00,66.00,2.00,0.00,0.00,5000.00,0.00,V,1.00,1.00,2,8,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards,0,30
H,2,4,33,84.00,96.00,2.00,0.00,1.00,2100.00,0.00,V,1.00,1.00,1,5,1.00,4000.00,"Furniture,Carpet",Owner,German,"Food,Building,Ca",Car,no credit cards,0,30
H,0,2,49,120.00,336.00,2.00,0.00,1.00,3000.00,0.00,V,1.00,1.00,1,9,1.00,1200.00,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Car,no credit cards,1,1
H,1,2,38,21.00,21.00,2.00,0.00,0.00,2700.00,0.00,G,3.00,1.00,0,7,1.00,500.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,1,1
H,3,5,34,84.00,216.00,2.00,0.00,0.00,4000.00,0.00,V,3.00,1.00,0,4,1.00,10000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,2,31,12.00,9.00,2.00,0.00,1.00,1700.00,0.00,V,1.00,1.00,1,3,1.00,700.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,1,1
H,3,5,24,54.00,3.00,2.00,0.00,1.00,2500.00,0.00,V,3.00,1.00,0,8,1.00,700.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,1,1
H,0,1,23,192.00,36.00,2.00,0.00,0.00,2300.00,0.00,U,1.00,1.00,1,3,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,1,23,21.00,18.00,2.00,0.00,0.00,2500.00,0.00,U,1.00,1.00,0,2,1.00,1600.00,"Radio, TV, Hifi",,Greek,Others,Car,no credit cards,1,1
H,0,1,45,36.00,36.00,2.00,0.00,0.00,2100.00,0.00,G,3.00,1.00,0,2,1.00,1000.00,"Radio, TV, Hifi",,German,Pensioner,Without Vehicle,no credit cards,1,1
R,0,2,30,120.00,45.00,2.00,0.00,0.00,1000.00,0.00,V,3.00,1.00,0,3,1.00,1500.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,0,30
R,1,2,26,12.00,3.00,2.00,0.00,0.00,0.00,1.00,T,3.00,1.00,0,3,1.00,3000.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,Cheque card,0,30
R,0,1,59,999.00,999.00,2.00,0.00,0.00,1900.00,0.00,W,3.00,1.00,0,0,0.00,1300.00,"Radio, TV, Hifi",,German,Pensioner,Without Vehicle,no credit cards,0,30
H,2,4,39,36.00,27.00,2.00,0.00,0.00,2500.00,0.00,V,3.00,1.00,0,2,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,1,38,144.00,54.00,2.00,0.00,1.00,2500.00,0.00,U,1.00,1.00,1,3,1.00,1000.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,1,1
H,0,1,25,48.00,18.00,2.00,0.00,1.00,2700.00,0.00,U,1.00,1.00,4,3,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,2,4,32,264.00,24.00,1.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,3,8,1.00,2500.00,Cars,Lease,Turkish,Others,Car,no credit cards,0,30
R,0,2,47,144.00,18.00,2.00,0.00,0.00,0.00,1.00,V,1.00,1.00,2,4,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,0,30
H,2,4,40,48.00,240.00,2.00,0.00,0.00,5000.00,0.00,V,1.00,1.00,0,4,1.00,5000.00,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,0,30
R,0,1,37,36.00,168.00,2.00,0.00,0.00,0.00,0.00,U,1.00,1.00,0,5,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,0,30
H,1,3,23,30.00,15.00,2.00,0.00,0.00,3000.00,0.00,V,1.00,1.00,1,5,1.00,1400.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
R,3,5,31,120.00,9.00,2.00,0.00,0.00,0.00,1.00,V,1.00,1.00,1,4,1.00,1500.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,1,1
R,1,2,31,84.00,30.00,2.00,0.00,0.00,1500.00,0.00,G,1.00,1.00,0,3,1.00,1700.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards,0,30
H,3,5,29,96.00,108.00,2.00,0.00,1.00,4000.00,0.00,V,1.00,1.00,1,6,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,1,25,9.00,96.00,2.00,0.00,0.00,2300.00,0.00,U,1.00,1.00,2,5,1.00,1700.00,Cars,Lease,German,Others,Car,no credit cards,1,1
R,0,1,65,21.00,60.00,2.00,0.00,1.00,1900.00,0.00,T,3.00,1.00,0,7,1.00,1100.00,"Dept. Store,Mail",Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
R,2,3,39,36.00,84.00,2.00,0.00,1.00,2000.00,0.00,G,1.00,1.00,3,4,1.00,900.00,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards,1,1
H,3,5,35,120.00,21.00,2.00,0.00,0.00,4000.00,0.00,V,1.00,1.00,2,4,1.00,800.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,31,120.00,9.00,2.00,0.00,1.00,3000.00,0.00,U,3.00,1.00,0,7,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,26,264.00,6.00,2.00,0.00,1.00,2900.00,0.00,U,1.00,1.00,1,4,1.00,1000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,67,42.00,108.00,2.00,0.00,0.00,2000.00,0.00,W,1.00,1.00,0,3,1.00,15000.00,"Furniture,Carpet",Lease,German,Pensioner,Without Vehicle,no credit cards,1,1
H,2,4,39,312.00,336.00,2.00,0.00,0.00,3500.00,0.00,V,3.00,1.00,0,3,1.00,10000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,34,54.00,42.00,2.00,0.00,0.00,0.00,1.00,U,1.00,1.00,0,2,1.00,600.00,"Furniture,Carpet",Lease,German,Pensioner,Without Vehicle,Cheque card,1,1
H,0,1,29,9.00,33.00,2.00,0.00,0.00,2200.00,0.00,U,3.00,1.00,0,5,1.00,4000.00,"Radio, TV, Hifi",,Other European,"Food,Building,Ca",Without Vehicle,no credit cards,1,1
H,1,3,34,144.00,42.00,2.00,0.00,0.00,4000.00,0.00,V,3.00,1.00,0,2,1.00,1600.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
H,0,2,33,999.00,120.00,2.00,0.00,1.00,3000.00,0.00,V,1.00,1.00,1,5,1.00,800.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
H,2,4,26,3.00,48.00,1.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,3,3,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,2,54,6.00,39.00,2.00,0.00,0.00,2700.00,0.00,V,1.00,1.00,2,2,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,1,3,34,144.00,60.00,2.00,0.00,0.00,2200.00,0.00,V,1.00,1.00,1,7,1.00,600.00,"Radio, TV, Hifi",Lease,Greek,Others,Car,no credit cards,1,1
R,3,5,31,66.00,36.00,2.00,0.00,0.00,1500.00,0.00,V,3.00,1.00,0,2,1.00,2500.00,"Furniture,Carpet",Owner,German,Others,Car,no credit cards,1,1
R,1,2,41,168.00,288.00,2.00,0.00,1.00,2600.00,0.00,U,2.00,1.00,1,8,1.00,700.00,Cars,Lease,German,Others,Car,no credit cards,1,1
H,3,5,37,84.00,39.00,2.00,0.00,1.00,2300.00,0.00,V,1.00,1.00,1,5,1.00,1700.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,0,30
R,0,1,27,42.00,12.00,2.00,0.00,1.00,1500.00,0.00,T,1.00,1.00,2,2,1.00,700.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,3,5,53,264.00,336.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,2,5,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
H,0,2,47,60.00,66.00,2.00,0.00,1.00,5000.00,0.00,V,1.00,1.00,1,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,3,5,38,36.00,24.00,2.00,0.00,1.00,2400.00,0.00,V,1.00,1.00,1,7,1.00,1900.00,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,1,1
H,2,4,37,42.00,36.00,2.00,0.00,0.00,10000.00,1.00,V,1.00,1.00,1,4,1.00,800.00,"Radio, TV, Hifi",Lease,Others,Self-employed pe,Car,Cheque card,1,1
H,0,1,24,120.00,84.00,2.00,0.00,0.00,2800.00,0.00,U,3.00,1.00,0,4,1.00,600.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,1,1
H,0,1,23,288.00,84.00,2.00,0.00,1.00,2200.00,0.00,U,1.00,1.00,1,4,1.00,1600.00,Cars,Lease,German,Others,Car,no credit cards,0,30
H,2,4,40,3.00,15.00,1.00,0.00,0.00,4000.00,0.00,V,1.00,1.00,6,4,1.00,1200.00,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,1,1
R,1,3,33,999.00,216.00,1.00,0.00,0.00,1900.00,0.00,V,3.00,1.00,0,8,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,2,4,31,3.00,96.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,2,4,1.00,1500.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,1,1
R,0,1,25,48.00,33.00,2.00,0.00,0.00,1700.00,0.00,U,3.00,1.00,0,3,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,0,2,55,21.00,288.00,1.00,0.00,0.00,2300.00,0.00,V,1.00,1.00,1,2,1.00,3000.00,"Furniture,Carpet",Owner,German,"Civil Service, M",Car,no credit cards,0,30
R,0,2,44,312.00,120.00,2.00,0.00,0.00,0.00,1.00,V,3.00,1.00,0,3,1.00,2000.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,0,30
H,0,2,42,216.00,336.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,2,3,1.00,1700.00,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Car,Cheque card,0,30
R,0,1,41,42.00,144.00,2.00,0.00,1.00,2900.00,0.00,G,1.00,1.00,1,4,1.00,2500.00,Leisure,Lease,German,"Food,Building,Ca",Car,no credit cards,1,1
H,0,1,30,0.00,108.00,1.00,0.00,0.00,0.00,1.00,U,1.00,1.00,1,7,1.00,2500.00,"Radio, TV, Hifi",Lease,Greek,Others,Car,Cheque card,1,1
H,2,4,28,3.00,72.00,2.00,0.00,1.00,3000.00,1.00,V,1.00,1.00,1,2,1.00,900.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,1,1
H,0,1,24,72.00,3.00,2.00,0.00,1.00,2700.00,0.00,U,1.00,1.00,1,0,0.00,2500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,1,3,23,12.00,6.00,2.00,0.00,0.00,2200.00,0.00,V,3.00,1.00,0,5,1.00,600.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,1,1
H,0,1,30,3.00,9.00,2.00,0.00,0.00,0.00,1.00,U,3.00,1.00,0,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,1,1
R,0,1,58,288.00,30.00,2.00,0.00,0.00,0.00,1.00,G,1.00,1.00,1,0,0.00,1600.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,0,30
R,0,1,57,288.00,192.00,2.00,0.00,0.00,2300.00,0.00,W,3.00,1.00,0,3,1.00,15000.00,Cars,Lease,German,Others,Car,no credit cards,1,1
H,0,2,54,360.00,999.00,2.00,0.00,1.00,3000.00,0.00,V,3.00,1.00,0,3,1.00,7000.00,"Furniture,Carpet",Owner,Turkish,Others,Car,no credit cards,0,30
H,3,5,41,108.00,336.00,2.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,2,4,1.00,1300.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
R,1,2,36,144.00,288.00,2.00,0.00,0.00,1500.00,0.00,U,1.00,1.00,1,4,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,2,4,31,18.00,144.00,2.00,0.00,1.00,5000.00,0.00,V,1.00,1.00,3,2,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards,1,1
R,2,4,30,18.00,15.00,2.00,0.00,0.00,1800.00,0.00,V,1.00,1.00,0,7,1.00,1600.00,"Radio, TV, Hifi",Owner,Greek,Others,Car,no credit cards,0,30
H,1,3,28,9.00,6.00,2.00,0.00,0.00,2400.00,0.00,V,1.00,1.00,1,6,1.00,1100.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,1,1
R,3,5,46,15.00,288.00,2.00,0.00,1.00,3000.00,0.00,V,1.00,1.00,3,4,1.00,600.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,1,1
H,1,3,36,240.00,66.00,2.00,0.00,1.00,3000.00,0.00,V,3.00,1.00,0,9,1.00,1300.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,1,1
H,0,1,26,6.00,3.00,2.00,0.00,1.00,3000.00,0.00,U,1.00,1.00,1,5,1.00,2000.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards,1,1
H,0,1,30,192.00,21.00,2.00,0.00,1.00,2000.00,0.00,U,1.00,1.00,1,3,1.00,600.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,1,1
H,1,3,28,6.00,66.00,2.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,1,5,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,2,34,30.00,45.00,2.00,0.00,0.00,2800.00,0.00,V,1.00,1.00,1,5,1.00,6000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,2,4,28,36.00,36.00,2.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,1,5,1.00,700.00,"Radio, TV, Hifi",,Turkish,"Food,Building,Ca",Car,no credit cards,1,1
H,1,3,51,999.00,9.00,2.00,0.00,0.00,2600.00,0.00,V,3.00,1.00,0,6,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
R,1,3,40,288.00,54.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,3,6,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
R,0,1,25,15.00,54.00,2.00,0.00,0.00,2300.00,0.00,U,3.00,1.00,0,9,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,1,1
H,1,3,23,192.00,72.00,2.00,0.00,0.00,2500.00,0.00,V,1.00,1.00,2,3,1.00,1400.00,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards,1,1
R,1,3,33,72.00,3.00,2.00,0.00,1.00,1500.00,0.00,V,1.00,1.00,1,4,1.00,1600.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,1,1
H,0,1,23,168.00,66.00,1.00,0.00,1.00,2200.00,0.00,U,1.00,1.00,1,0,0.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,2,65,144.00,84.00,2.00,0.00,1.00,1900.00,0.00,V,1.00,1.00,1,5,1.00,1800.00,"Furniture,Carpet",Lease,German,Pensioner,Car,no credit cards,0,30
H,2,4,45,168.00,288.00,2.00,0.00,1.00,3000.00,0.00,V,1.00,1.00,2,5,1.00,900.00,"Dept. Store,Mail",,German,"State,Steel Ind,",Car,no credit cards,0,30
H,4,6,35,48.00,12.00,2.00,0.00,0.00,2600.00,0.00,V,1.00,1.00,1,4,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,1,2,35,30.00,27.00,2.00,0.00,0.00,1900.00,0.00,U,3.00,1.00,0,2,1.00,600.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,1,1
H,2,4,35,9.00,216.00,2.00,0.00,1.00,0.00,1.00,V,3.00,1.00,0,0,0.00,1500.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,0,30
H,2,4,30,6.00,12.00,1.00,0.00,1.00,2600.00,0.00,V,1.00,1.00,2,3,1.00,700.00,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards,1,1
H,0,1,24,60.00,6.00,2.00,0.00,1.00,2600.00,0.00,U,1.00,1.00,2,3,1.00,1800.00,Cars,Lease,German,Others,Car,no credit cards,1,1
H,0,1,24,21.00,42.00,2.00,0.00,1.00,2300.00,0.00,U,1.00,1.00,1,2,1.00,1500.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
H,0,2,64,108.00,144.00,2.00,0.00,1.00,1600.00,0.00,V,1.00,1.00,2,6,1.00,1600.00,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
R,0,1,52,6.00,84.00,2.00,0.00,1.00,1800.00,0.00,G,1.00,1.00,1,2,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,31,120.00,3.00,1.00,0.00,1.00,2300.00,0.00,U,1.00,1.00,1,4,1.00,1200.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,1,30,108.00,96.00,2.00,0.00,1.00,2400.00,0.00,U,3.00,1.00,0,2,1.00,900.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
R,1,2,43,60.00,45.00,2.00,0.00,1.00,1900.00,0.00,W,1.00,1.00,3,9,1.00,900.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards,0,30
H,2,4,44,999.00,27.00,2.00,0.00,0.00,4000.00,0.00,V,1.00,1.00,0,2,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,0,1,31,42.00,39.00,2.00,0.00,1.00,0.00,1.00,G,3.00,1.00,0,3,1.00,1100.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,1,1
H,2,4,36,240.00,60.00,2.00,0.00,0.00,2700.00,0.00,V,1.00,1.00,0,5,1.00,800.00,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Car,no credit cards,1,1
